episode,step,cluster_id,selected_uav_id,selected_uav_rate_bps,match,success_probability
200,11,1,3,75126105.80506158,1,1.0
200,11,2,8,69075232.20820557,1,1.0
200,11,3,10,71269959.83234711,1,1.0
200,12,0,2,76488868.34283128,1,1.0
200,12,1,3,90062382.76180935,1,1.0
200,12,2,8,82243274.23997681,1,1.0
200,12,3,11,75567044.51110074,1,1.0
200,13,0,2,96733981.98858483,1,1.0
200,13,1,3,68870169.27517377,1,1.0
200,13,2,7,60693254.57370766,1,1.0
200,13,3,10,97102632.36027667,1,1.0
200,14,0,2,60514657.56241494,1,1.0
200,14,1,4,79457024.56779405,1,1.0
200,14,2,8,61134939.676011585,1,1.0
200,14,3,10,84056591.61068964,1,1.0
200,15,0,2,82798951.01154108,1,1.0
200,15,1,3,74498818.88744937,1,1.0
200,15,2,8,86139385.89186741,1,1.0
200,15,3,10,97377313.5054145,1,1.0
200,16,0,2,84271917.64147992,1,1.0
200,16,1,4,54073091.44888348,1,1.0
200,16,2,8,64368425.6099239,1,1.0
200,16,3,10,82428850.66031651,1,1.0
200,17,0,2,91682865.31218736,1,1.0
200,17,1,4,57862674.13383037,1,1.0
200,17,2,8,73535675.93323474,1,1.0
200,17,3,10,83756282.38628864,1,1.0
200,18,0,2,68154594.45359135,1,1.0
200,18,1,4,70068418.5415621,1,1.0
200,18,2,8,68258766.29005088,1,1.0
200,18,3,10,80419973.91547869,1,1.0
200,19,0,2,72631197.97298083,1,1.0
200,19,1,3,81163226.8023113,1,1.0
200,19,2,6,60214487.95221891,1,1.0
200,19,3,10,78920090.23743467,1,1.0
200,20,0,2,79425011.12668213,1,1.0
200,20,1,3,70248383.27206734,1,1.0
200,20,2,8,64968782.01188583,1,1.0
200,20,3,10,71873460.24949645,1,1.0
200,21,0,2,55389575.0093709,1,1.0
200,21,1,3,93009887.48659144,1,1.0
200,21,2,6,64427548.695564575,1,1.0
200,21,3,10,70099737.39482152,1,1.0
200,22,0,2,99207325.81923996,1,1.0
200,22,1,3,80836784.97766356,1,1.0
200,22,2,8,64704403.58729175,1,1.0
200,22,3,10,86825382.03213573,1,1.0
200,23,0,2,96346358.05036195,1,1.0
200,23,1,3,78008963.05233283,1,1.0
200,23,2,8,74950699.90272863,1,1.0
200,23,3,10,74538108.86718139,1,1.0
201,0,0,1,63263741.077553846,1,1.0
201,0,1,3,112694654.57664794,1,1.0
201,0,2,7,62445845.418506354,1,1.0
201,0,3,11,69103628.82765746,1,1.0
201,1,0,2,64333892.15878513,1,1.0
201,1,1,4,77882782.8197861,1,1.0
201,1,2,7,72994131.9214018,1,1.0
201,1,3,11,68738407.14760713,1,1.0
201,2,0,0,85850465.3620807,1,1.0
201,2,1,3,66700543.60766386,1,1.0
201,2,2,8,70291004.9964455,1,1.0
201,2,3,11,66509739.6422491,1,1.0
201,3,0,2,83072709.22776161,1,1.0
201,3,1,3,83316768.03567435,1,1.0
201,3,2,8,58181587.605259515,1,1.0
201,3,3,10,88255976.24545448,1,1.0
201,4,0,2,65676583.64495352,1,1.0
201,4,1,3,75310853.14559174,1,1.0
201,4,2,8,74555819.47788386,1,1.0
201,4,3,10,108580270.53633249,1,1.0
201,5,0,1,66965477.10201634,1,1.0
201,5,1,3,66024865.122025356,1,1.0
201,5,2,7,59758651.265719004,1,1.0
201,5,3,10,106268791.98757185,1,1.0
201,6,0,1,60762468.71001931,1,1.0
201,6,1,3,65122723.96102209,1,1.0
201,6,2,7,73186036.34748799,1,1.0
201,6,3,11,77542525.01164038,1,1.0
201,7,0,2,69329914.23632786,1,1.0
201,7,1,4,64203155.49321068,1,1.0
201,7,2,7,56841860.11253281,1,1.0
201,7,3,11,77127434.10094827,1,1.0
201,8,0,2,71813792.25986563,1,1.0
201,8,1,3,83092185.38809407,1,1.0
201,8,2,6,52888674.45588556,1,1.0
201,8,3,10,81546494.80513908,1,1.0
201,9,0,0,67324977.12398255,1,1.0
201,9,1,3,75031362.40958934,1,1.0
201,9,2,8,62178823.48261581,1,1.0
201,9,3,10,93186435.5781523,1,1.0
201,10,0,2,103527163.81602557,1,1.0
201,10,1,3,81792504.58230339,1,1.0
201,10,2,7,53246704.48301694,1,1.0
201,10,3,10,79272103.07531908,1,1.0
201,11,0,2,71853455.25231443,1,1.0
201,11,1,4,85929554.54960711,1,1.0
201,11,2,7,56489836.85926074,1,1.0
201,11,3,10,88925761.52352248,1,1.0
201,12,0,2,59574672.35357044,1,1.0
201,12,1,4,62548403.08376778,1,1.0
201,12,2,7,64143740.54487253,1,1.0
201,12,3,11,61850885.1897497,1,1.0
201,13,0,2,79152326.96373816,1,1.0
201,13,1,3,75380394.23886411,1,1.0
201,13,2,8,86693829.3082583,1,1.0
201,13,3,10,89107731.61336492,1,1.0
201,14,0,2,88806040.80763705,1,1.0
201,14,1,3,75822412.83843023,1,1.0
201,14,2,8,61690102.79935894,1,1.0
201,14,3,10,73402023.28829788,1,1.0
201,15,0,2,67844899.2218731,1,1.0
201,15,1,3,73273225.95183645,1,1.0
201,15,2,8,72173681.55080226,1,1.0
201,15,3,10,80238006.81126922,1,1.0
201,16,0,2,55441162.82814313,1,1.0
201,16,1,4,70131935.55470254,1,1.0
201,16,2,8,60819117.83716739,1,1.0
201,16,3,11,69050677.56826212,1,1.0
201,17,0,1,62621002.798281685,1,1.0
201,17,1,3,75069164.51312362,1,1.0
201,17,2,6,62110592.443509035,1,1.0
201,17,3,11,73991296.85878658,1,1.0
201,18,0,2,79393796.90358473,1,1.0
201,18,1,3,78968987.78820221,1,1.0
201,18,2,8,77796764.3647491,1,1.0
201,18,3,10,90940225.39403477,1,1.0
201,19,0,2,91746078.81033428,1,1.0
201,19,1,3,71682689.48025037,1,1.0
201,19,2,8,65777360.937825926,1,1.0
201,19,3,10,93953278.17092107,1,1.0
201,20,0,2,104953354.55296889,1,1.0
201,20,1,4,67456684.76174341,1,1.0
201,20,2,8,72450982.77105452,1,1.0
201,20,3,10,97572174.86232314,1,1.0
201,21,0,2,63653771.648721986,1,1.0
201,21,1,3,67765974.69170596,1,1.0
201,21,2,8,78980015.85531236,1,1.0
201,21,3,10,103688565.85642758,1,1.0
201,22,0,2,76627647.2864773,1,1.0
201,22,1,3,79567763.78695585,1,1.0
201,22,2,6,58573066.29580747,1,1.0
201,22,3,10,83569998.37012145,1,1.0
201,23,0,0,71840996.3563941,1,1.0
201,23,1,3,95829843.76018427,1,1.0
201,23,2,8,63160862.553030804,1,1.0
201,23,3,10,109655311.35770527,1,1.0
202,0,0,2,64040980.518389836,1,1.0
202,0,1,3,60065881.38882858,1,1.0
202,0,2,7,66186600.787082374,1,1.0
202,0,3,10,85661351.18821862,1,1.0
202,1,0,2,77569606.56251247,1,1.0
202,1,1,3,80843142.90309699,1,1.0
202,1,2,7,79407799.88960867,1,1.0
202,1,3,10,81205866.12757276,1,1.0
202,2,0,2,72303152.6039421,1,1.0
202,2,1,4,66831673.67822066,1,1.0
202,2,2,8,60388826.629265636,1,1.0
202,2,3,11,78362064.15791377,1,1.0
202,3,0,2,80244040.89686555,1,1.0
202,3,1,4,70082795.66738972,1,1.0
202,3,2,8,76639121.80506518,1,1.0
202,3,3,10,64276911.0128382,1,1.0
202,4,0,2,75687549.80997348,1,1.0
202,4,1,4,69083039.53083178,1,1.0
202,4,2,8,58164281.62841481,1,1.0
202,4,3,10,96421176.61096783,1,1.0
202,5,0,0,58758045.269517235,1,1.0
202,5,1,3,88518912.73476323,1,1.0
202,5,2,7,61359182.469181865,1,1.0
202,5,3,10,69534778.82171844,1,1.0
202,6,0,2,74170807.8857835,1,1.0
202,6,1,4,80256145.55728596,1,1.0
202,6,2,8,62695818.68138671,1,1.0
202,6,3,10,80160230.34085937,1,1.0
202,7,0,2,82984103.99070978,1,1.0
202,7,1,3,62848154.28907869,1,1.0
202,7,2,8,77236803.39147045,1,1.0
202,7,3,10,83191843.61496352,1,1.0
202,8,0,2,95892245.0605237,1,1.0
202,8,1,3,76877514.13796426,1,1.0
202,8,2,8,59663455.84982987,1,1.0
202,8,3,11,64566649.39457276,1,1.0
202,9,0,2,89507980.18303026,1,1.0
202,9,1,3,60787742.12252857,1,1.0
202,9,2,8,72539238.27563173,1,1.0
202,9,3,10,70450733.262701,1,1.0
202,10,0,2,86247295.22756182,1,1.0
202,10,1,4,83325581.62773211,1,1.0
202,10,2,8,81703699.24388969,1,1.0
202,10,3,10,63614592.50211889,1,1.0
202,11,0,2,80505739.32973179,1,1.0
202,11,1,3,87846821.34692514,1,1.0
202,11,2,8,63549007.70487645,1,1.0
202,11,3,10,75218958.95204699,1,1.0
202,12,0,2,83927189.19950634,1,1.0
202,12,1,3,69666334.08151047,1,1.0
202,12,2,7,58504169.90876917,1,1.0
202,12,3,10,96330140.80043721,1,1.0
202,13,0,0,57091632.33968988,1,1.0
202,13,1,4,67703392.20192681,1,1.0
202,13,2,8,63499313.61207104,1,1.0
202,13,3,11,66679592.43885189,1,1.0
202,14,0,1,57762190.92725726,1,1.0
202,14,1,3,77072606.29722913,1,1.0
202,14,2,6,54708176.87816096,1,1.0
202,14,3,10,74711994.74145782,1,1.0
202,15,0,2,84058389.42192698,1,1.0
202,15,1,3,78623088.80422324,1,1.0
202,15,2,7,71731368.01002987,1,1.0
202,15,3,10,63945347.233959794,1,1.0
202,16,0,2,72063949.23442023,1,1.0
202,16,1,3,106533339.02769479,1,1.0
202,16,2,8,57920132.30231705,1,1.0
202,16,3,10,69991764.36476147,1,1.0
202,17,0,2,83638419.29617961,1,1.0
202,17,1,3,64568228.59700551,1,1.0
202,17,2,7,68693850.10523345,1,1.0
202,17,3,11,129124503.3262307,1,1.0
202,18,0,2,76267834.3912172,1,1.0
202,18,1,3,98244587.76647937,1,1.0
202,18,2,8,83252356.54379983,1,1.0
202,18,3,11,66017101.0206643,1,1.0
202,19,0,2,86148032.78076498,1,1.0
202,19,1,3,91306381.3672684,1,1.0
202,19,2,8,68841939.69834864,1,1.0
202,19,3,10,91911811.44372381,1,1.0
202,20,0,2,106338215.53836723,1,1.0
202,20,1,3,83047368.0906326,1,1.0
202,20,2,7,79423196.00569513,1,1.0
202,20,3,10,73184017.33136038,1,1.0
202,21,0,2,80869328.59934784,1,1.0
202,21,1,3,67221071.36352065,1,1.0
202,21,2,7,71723410.61781254,1,1.0
202,21,3,10,80670707.97195658,1,1.0
202,22,0,2,97210408.34881517,1,1.0
202,22,1,3,74358204.30388115,1,1.0
202,22,2,8,66492809.81529137,1,1.0
202,22,3,10,67684876.90105362,1,1.0
202,23,0,2,92616486.12182656,1,1.0
202,23,1,3,74067819.66539697,1,1.0
202,23,2,8,77183429.69424246,1,1.0
202,23,3,10,82119820.25654304,1,1.0
203,0,0,2,88894509.09431788,1,1.0
203,0,1,4,61221323.79609927,1,1.0
203,0,2,8,66043488.95191315,1,1.0
203,0,3,11,75197350.57419357,1,1.0
203,1,0,2,78444583.14674471,1,1.0
203,1,1,4,57467211.19103964,1,1.0
203,1,2,8,61268129.27755933,1,1.0
203,1,3,10,104008000.73708887,1,1.0
203,2,0,2,73385310.61465693,1,1.0
203,2,1,3,68662545.17933328,1,1.0
203,2,2,8,102434812.69714062,1,1.0
203,2,3,10,87676934.67967732,1,1.0
203,3,0,2,67747085.2062916,1,1.0
203,3,1,3,72996530.96865442,1,1.0
203,3,2,7,67710233.36607589,1,1.0
203,3,3,10,73897783.41161324,1,1.0
203,4,0,2,77776984.00507018,1,1.0
203,4,1,3,75805880.64443563,1,1.0
203,4,2,8,68995836.52097374,1,1.0
203,4,3,10,93485760.82756169,1,1.0
203,5,0,0,58592494.92727321,1,1.0
203,5,1,3,86686729.50965887,1,1.0
203,5,2,8,59514305.530144334,1,1.0
203,5,3,10,99508898.74507813,1,1.0
203,6,0,0,68297553.26595029,1,1.0
203,6,1,4,54162358.8367594,1,1.0
203,6,2,6,64842474.68159647,1,1.0
203,6,3,10,99569428.50812206,1,1.0
203,7,0,0,65819644.391819976,1,1.0
203,7,1,4,74905371.9838683,1,1.0
203,7,2,6,60991442.021367215,1,1.0
203,7,3,11,75358037.53471823,1,1.0
203,8,0,2,81429040.01959947,1,1.0
203,8,1,3,65359315.54949378,1,1.0
203,8,2,8,59184060.63058267,1,1.0
203,8,3,10,73366506.01647054,1,1.0
203,9,0,0,58228788.08322319,1,1.0
203,9,1,3,71464212.94660762,1,1.0
203,9,2,8,62183535.00966405,1,1.0
203,9,3,11,67519535.28728776,1,1.0
203,10,0,2,91185896.08753946,1,1.0
203,10,1,4,80270006.91316503,1,1.0
203,10,2,8,57928948.99019686,1,1.0
203,10,3,11,72734437.59657316,1,1.0
203,11,0,2,72593823.44652732,1,1.0
203,11,1,3,63044145.24731571,1,1.0
203,11,2,8,60656393.2089397,1,1.0
203,11,3,10,62317758.13861033,1,1.0
203,12,0,2,80465086.96536268,1,1.0
203,12,1,3,64921470.39187655,1,1.0
203,12,2,7,67631548.22383374,1,1.0
203,12,3,11,67149532.32548606,1,1.0
203,13,0,2,82467533.75145616,1,1.0
203,13,1,3,106664578.59390627,1,1.0
203,13,2,8,67672271.33012491,1,1.0
203,13,3,11,77463625.33541335,1,1.0
203,14,0,2,95895374.60769069,1,1.0
203,14,1,3,66851271.32975668,1,1.0
203,14,2,8,62338216.00977665,1,1.0
203,14,3,10,79445912.88376829,1,1.0
203,15,0,2,60654339.09504508,1,1.0
203,15,1,3,70743802.75376771,1,1.0
203,15,2,8,79072316.58549714,1,1.0
203,15,3,10,81996268.93114915,1,1.0
203,16,0,2,75203443.93395215,1,1.0
203,16,1,3,69939794.39548624,1,1.0
203,16,2,8,60517616.151341826,1,1.0
203,16,3,10,70656280.32291274,1,1.0
203,17,0,2,63414446.74889544,1,1.0
203,17,1,3,88023558.49927904,1,1.0
203,17,2,7,64838640.55357346,1,1.0
203,17,3,10,81940776.8251413,1,1.0
203,18,0,2,101896855.94959961,1,1.0
203,18,1,4,66251192.241708964,1,1.0
203,18,2,7,59948901.38764455,1,1.0
203,18,3,10,87012002.23350543,1,1.0
203,19,0,2,71322625.04792291,1,1.0
203,19,1,3,66462899.16360117,1,1.0
203,19,2,6,56229427.91403395,1,1.0
203,19,3,10,73778590.55722925,1,1.0
203,20,0,2,92824679.4945927,1,1.0
203,20,1,3,60481128.20434457,1,1.0
203,20,2,7,64144608.27566037,1,1.0
203,20,3,10,74217458.68840578,1,1.0
203,21,0,2,73211905.08194059,1,1.0
203,21,1,4,69600566.64166038,1,1.0
203,21,2,8,61639059.26616682,1,1.0
203,21,3,10,68293313.84311432,1,1.0
203,22,0,2,68602867.28386961,1,1.0
203,22,1,3,85063508.43470283,1,1.0
203,22,2,8,83029578.12504971,1,1.0
203,22,3,10,74650756.35821122,1,1.0
203,23,0,2,74933461.78408577,1,1.0
203,23,1,3,65169295.340906754,1,1.0
203,23,2,8,67432361.45533006,1,1.0
203,23,3,10,94019179.95926455,1,1.0
204,0,0,2,88848903.78512198,1,1.0
204,0,1,3,87007649.96824723,1,1.0
204,0,2,6,58458772.4423924,1,1.0
204,0,3,10,68811536.2990357,1,1.0
204,1,0,2,58587696.5913634,1,1.0
204,1,1,4,65418366.742826715,1,1.0
204,1,2,8,79309885.14090107,1,1.0
204,1,3,10,89018321.54409473,1,1.0
204,2,0,2,74050596.26547173,1,1.0
204,2,1,4,71362783.88059263,1,1.0
204,2,2,8,73907676.02118269,1,1.0
204,2,3,10,91987873.6709755,1,1.0
204,3,0,2,76173841.51470697,1,1.0
204,3,1,3,71357657.71827841,1,1.0
204,3,2,8,78925444.96427491,1,1.0
204,3,3,11,69544521.58713013,1,1.0
204,4,0,2,95928201.95311145,1,1.0
204,4,1,4,70944896.12867966,1,1.0
204,4,2,8,82564096.09978439,1,1.0
204,4,3,10,91122302.3263975,1,1.0
204,5,0,2,80658705.4560878,1,1.0
204,5,1,3,62387514.1803279,1,1.0
204,5,2,6,63972168.73773492,1,1.0
204,5,3,10,82953369.59199439,1,1.0
204,6,0,2,72662755.44631672,1,1.0
204,6,1,3,76363310.06797804,1,1.0
204,6,2,7,63786133.34800398,1,1.0
204,6,3,10,73055721.03838974,1,1.0
204,7,0,2,71660234.76737963,1,1.0
204,7,1,4,64402910.16277839,1,1.0
204,7,2,8,63314931.65589974,1,1.0
204,7,3,10,81189642.3467086,1,1.0
204,8,0,2,76614480.40566406,1,1.0
204,8,1,3,68254764.32906204,1,1.0
204,8,2,7,67683338.73481676,1,1.0
204,8,3,10,101127564.46333307,1,1.0
204,9,0,2,87207696.40407628,1,1.0
204,9,1,3,67289304.10108595,1,1.0
204,9,2,7,83570177.28120373,1,1.0
204,9,3,10,67742518.49695644,1,1.0
204,10,0,2,73520364.24064063,1,1.0
204,10,1,3,67801399.5351043,1,1.0
204,10,2,7,57450909.954884864,1,1.0
204,10,3,10,91705469.26934832,1,1.0
204,11,0,2,75940897.21101475,1,1.0
204,11,1,3,72049154.88867396,1,1.0
204,11,2,8,64328865.89825841,1,1.0
204,11,3,10,67658247.24401957,1,1.0
204,12,0,2,78322576.72666776,1,1.0
204,12,1,3,89793749.32143262,1,1.0
204,12,2,7,72010293.44464871,1,1.0
204,12,3,10,81763869.53591968,1,1.0
204,13,0,0,58215810.60246202,1,1.0
204,13,1,4,67692854.44340883,1,1.0
204,13,2,8,71651481.47995132,1,1.0
204,13,3,10,76428921.05754192,1,1.0
204,14,0,2,72714461.76603791,1,1.0
204,14,1,3,79549016.90801096,1,1.0
204,14,2,6,71902846.6614138,1,1.0
204,14,3,10,75930872.29943116,1,1.0
204,15,0,2,60749856.87748934,1,1.0
204,15,1,4,86117639.77646203,1,1.0
204,15,2,8,78167205.68387276,1,1.0
204,15,3,10,103289511.03855541,1,1.0
204,16,0,0,60550910.26413731,1,1.0
204,16,1,3,92904321.2187627,1,1.0
204,16,2,7,57286783.97037969,1,1.0
204,16,3,10,84238945.60878146,1,1.0
204,17,0,1,53896519.1221802,1,1.0
204,17,1,3,82165641.46060099,1,1.0
204,17,2,6,52819871.92625787,1,1.0
204,17,3,10,96144803.13804054,1,1.0
204,18,0,2,64570971.79011651,1,1.0
204,18,1,5,66254939.14538168,1,1.0
204,18,2,7,84293878.40136443,1,1.0
204,18,3,10,63294108.37063753,1,1.0
204,19,0,2,95970226.65633737,1,1.0
204,19,1,3,74612063.58638635,1,1.0
204,19,2,8,68647468.84704968,1,1.0
204,19,3,10,80722325.03309149,1,1.0
204,20,0,2,68146740.9666605,1,1.0
204,20,1,3,72767627.3666147,1,1.0
204,20,2,8,68684642.7783518,1,1.0
204,20,3,10,70240784.43194818,1,1.0
204,21,0,2,72122444.91559938,1,1.0
204,21,1,3,79540333.17706755,1,1.0
204,21,2,8,102445974.71518928,1,1.0
204,21,3,10,84773006.61916906,1,1.0
204,22,0,0,65207599.61990222,1,1.0
204,22,1,3,84809795.09612665,1,1.0
204,22,2,8,77996652.26392455,1,1.0
204,22,3,11,78169215.69202109,1,1.0
204,23,0,2,57561271.253456436,1,1.0
204,23,1,4,70379445.52401467,1,1.0
204,23,2,8,84293918.47860602,1,1.0
204,23,3,10,105230655.94614796,1,1.0
205,0,0,2,57873341.55487492,1,1.0
205,0,1,3,67581639.23689888,1,1.0
205,0,2,8,67855889.88664615,1,1.0
205,0,3,10,72020631.54725246,1,1.0
205,1,0,0,60487955.08793374,1,1.0
205,1,1,3,92401906.7130145,1,1.0
205,1,2,8,65311832.49472802,1,1.0
205,1,3,10,91883061.97070287,1,1.0
205,2,0,2,73829519.3833889,1,1.0
205,2,1,3,74558737.57920673,1,1.0
205,2,2,8,81479006.4821932,1,1.0
205,2,3,10,79965385.09523061,1,1.0
205,3,0,2,72917819.03872968,1,1.0
205,3,1,3,95936171.25616239,1,1.0
205,3,2,7,61921900.00391609,1,1.0
205,3,3,10,81431602.85810933,1,1.0
205,4,0,2,75785412.73460178,1,1.0
205,4,1,3,73163362.33443476,1,1.0
205,4,2,8,60398887.680416785,1,1.0
205,4,3,10,98648428.54735304,1,1.0
205,5,0,2,83091537.72629185,1,1.0
205,5,1,4,76814464.99073648,1,1.0
205,5,2,8,77117793.55920763,1,1.0
205,5,3,10,99013802.38658725,1,1.0
205,6,0,2,83087011.64207096,1,1.0
205,6,1,3,85515814.52302337,1,1.0
205,6,2,8,57983910.25857298,1,1.0
205,6,3,10,68929926.04536915,1,1.0
205,7,0,2,85799156.39224021,1,1.0
205,7,1,3,69408368.2024223,1,1.0
205,7,2,7,76103605.91959426,1,1.0
205,7,3,10,97959342.03939463,1,1.0
205,8,0,2,77605658.66755214,1,1.0
205,8,1,4,62238930.64731822,1,1.0
205,8,2,7,55137242.10054749,1,1.0
205,8,3,10,79393678.81447683,1,1.0
205,9,0,0,60743782.54291748,1,1.0
205,9,1,3,85119907.67779322,1,1.0
205,9,2,8,63634081.91693346,1,1.0
205,9,3,11,75327515.11322257,1,1.0
205,10,0,2,83238827.02677266,1,1.0
205,10,1,3,61152775.4507249,1,1.0
205,10,2,8,100642484.9845153,1,1.0
205,10,3,11,72716199.13016379,1,1.0
205,11,0,0,64610455.90703892,1,1.0
205,11,1,3,86412462.8628536,1,1.0
205,11,2,6,70662333.45437431,1,1.0
205,11,3,10,86431808.08513485,1,1.0
205,12,0,2,94373976.91227712,1,1.0
205,12,1,3,77477419.2971038,1,1.0
205,12,2,6,70700394.35762781,1,1.0
205,12,3,11,69832883.48997332,1,1.0
205,13,0,2,71870673.21411662,1,1.0
205,13,1,3,67192178.0370743,1,1.0
205,13,2,7,59978433.23030044,1,1.0
205,13,3,11,64359531.32125348,1,1.0
205,14,0,0,57797690.28254331,1,1.0
205,14,1,4,66848211.070864305,1,1.0
205,14,2,7,77160194.89486237,1,1.0
205,14,3,11,79900867.50779957,1,1.0
205,15,0,2,85747244.60488294,1,1.0
205,15,1,3,85808532.21381709,1,1.0
205,15,2,8,74512489.31342511,1,1.0
205,15,3,10,81999985.3278872,1,1.0
205,16,0,2,84548020.07246925,1,1.0
205,16,1,3,104994962.74153443,1,1.0
205,16,2,8,70257422.13090947,1,1.0
205,16,3,10,85189642.19209449,1,1.0
205,17,0,0,58923210.28639924,1,1.0
205,17,1,3,79383398.30184461,1,1.0
205,17,2,6,68120220.3158198,1,1.0
205,17,3,10,90898666.47135891,1,1.0
205,18,0,2,63145934.32435827,1,1.0
205,18,1,3,65069182.476538084,1,1.0
205,18,2,8,73172084.40009446,1,1.0
205,18,3,10,77473774.2094612,1,1.0
205,19,0,2,78598583.23273058,1,1.0
205,19,1,3,77091837.3847961,1,1.0
205,19,2,8,73039355.09772208,1,1.0
205,19,3,10,73710285.43443945,1,1.0
205,20,0,2,70059376.75786069,1,1.0
205,20,1,3,100426237.20254478,1,1.0
205,20,2,8,79538161.30851337,1,1.0
205,20,3,10,106891595.99211173,1,1.0
205,21,0,2,89259294.62725629,1,1.0
205,21,1,3,67094640.15714895,1,1.0
205,21,2,8,83892936.68575849,1,1.0
205,21,3,11,71686714.66816539,1,1.0
205,22,0,0,54923820.80069244,1,1.0
205,22,1,3,97849202.64885713,1,1.0
205,22,2,7,57797608.393201,1,1.0
205,22,3,11,97858539.04991516,1,1.0
205,23,0,2,57398413.650419846,1,1.0
205,23,1,3,72389117.03644781,1,1.0
205,23,2,8,61053064.573622465,1,1.0
205,23,3,10,67198360.1635001,1,1.0
206,0,0,2,92856720.34151927,1,1.0
206,0,1,3,72947004.1979337,1,1.0
206,0,2,8,64307858.971569724,1,1.0
206,0,3,10,81863794.94561692,1,1.0
206,1,0,2,83498907.48632695,1,1.0
206,1,1,3,97598049.58644217,1,1.0
206,1,2,8,74933971.32911935,1,1.0
206,1,3,10,77744640.79782349,1,1.0
206,2,0,2,59695225.90168617,1,1.0
206,2,1,3,66671967.59752811,1,1.0
206,2,2,8,72774556.51296632,1,1.0
206,2,3,10,84578740.44380578,1,1.0
206,3,0,2,60930605.01237167,1,1.0
206,3,1,3,73925920.33329216,1,1.0
206,3,2,8,57780292.22897437,1,1.0
206,3,3,10,96160685.43809679,1,1.0
206,4,0,2,82763787.8926138,1,1.0
206,4,1,4,61207571.025106244,1,1.0
206,4,2,6,60399690.839506164,1,1.0
206,4,3,11,73854029.06253023,1,1.0
206,5,0,0,73426245.34639716,1,1.0
206,5,1,4,71723196.22063753,1,1.0
206,5,2,8,59376512.252591655,1,1.0
206,5,3,10,95225794.22232397,1,1.0
206,6,0,0,65830403.81089981,1,1.0
206,6,1,3,95715155.71106076,1,1.0
206,6,2,8,65139910.96983833,1,1.0
206,6,3,10,68549830.86515157,1,1.0
206,7,0,2,72413905.13764869,1,1.0
206,7,1,4,64688966.04754972,1,1.0
206,7,2,7,76227606.24489969,1,1.0
206,7,3,11,76783421.21212961,1,1.0
206,8,0,2,68308117.65268238,1,1.0
206,8,1,3,78588400.76091869,1,1.0
206,8,2,8,63005382.06778037,1,1.0
206,8,3,10,66927709.055424035,1,1.0
206,9,0,2,86512544.75974622,1,1.0
206,9,1,3,74980136.42565839,1,1.0
206,9,2,8,78036902.75661585,1,1.0
206,9,3,11,70098387.96460567,1,1.0
206,10,0,0,64839559.940389104,1,1.0
206,10,1,3,79930111.16821039,1,1.0
206,10,2,7,71004798.88482626,1,1.0
206,10,3,10,66142382.661998264,1,1.0
206,11,0,2,74213846.66933502,1,1.0
206,11,1,3,66621540.934902094,1,1.0
206,11,2,7,64012569.33059853,1,1.0
206,11,3,11,80365556.40919995,1,1.0
206,12,0,2,78607666.22740139,1,1.0
206,12,1,3,66924591.18309675,1,1.0
206,12,2,8,63044257.72665144,1,1.0
206,12,3,10,86481180.81886007,1,1.0
206,13,0,2,73123660.99505422,1,1.0
206,13,1,3,72219688.37988642,1,1.0
206,13,2,8,77259801.86417778,1,1.0
206,13,3,10,79935215.86242035,1,1.0
206,14,0,2,65824758.46738188,1,1.0
206,14,1,3,76123939.71035133,1,1.0
206,14,2,7,55020348.09013155,1,1.0
206,14,3,10,79238751.59223649,1,1.0
206,15,0,2,78571658.36532989,1,1.0
206,15,1,3,93828148.06719881,1,1.0
206,15,2,8,68075512.36695345,1,1.0
206,15,3,10,76335531.65139692,1,1.0
206,16,0,0,75533674.98500215,1,1.0
206,16,1,4,60209496.747244,1,1.0
206,16,2,6,63049668.81758716,1,1.0
206,16,3,11,60885534.75011505,1,1.0
206,17,0,2,60808908.29922855,1,1.0
206,17,1,3,92158883.89299354,1,1.0
206,17,2,8,58920660.75563029,1,1.0
206,17,3,11,67302202.92150854,1,1.0
206,18,0,2,106721599.63448131,1,1.0
206,18,1,3,82320438.92573318,1,1.0
206,18,2,7,66179459.65795863,1,1.0
206,18,3,10,68024213.26022469,1,1.0
206,19,0,2,75946285.23081546,1,1.0
206,19,1,4,68874703.7324504,1,1.0
206,19,2,7,62405869.62595069,1,1.0
206,19,3,11,74370719.56814289,1,1.0
206,20,0,2,71629040.61397721,1,1.0
206,20,1,3,84977507.8337522,1,1.0
206,20,2,8,55597481.667890884,1,1.0
206,20,3,10,80412670.57114497,1,1.0
206,21,0,2,90030375.47866142,1,1.0
206,21,1,4,65171539.87379329,1,1.0
206,21,2,8,78766670.54313743,1,1.0
206,21,3,10,78473721.91275486,1,1.0
206,22,0,2,73833812.79255322,1,1.0
206,22,1,3,103832461.34510586,1,1.0
206,22,2,6,66421013.89875173,1,1.0
206,22,3,11,74159789.1494099,1,1.0
206,23,0,2,87824895.94137813,1,1.0
206,23,1,3,65887280.541544,1,1.0
206,23,2,8,70742350.65698159,1,1.0
206,23,3,10,64128328.52157251,1,1.0
207,0,0,2,70666274.75337364,1,1.0
207,0,1,3,76943412.55621809,1,1.0
207,0,2,8,75332542.68124467,1,1.0
207,0,3,10,70518843.98544843,1,1.0
207,1,0,2,80487708.56145447,1,1.0
207,1,1,3,74575494.64502795,1,1.0
207,1,2,8,63621508.24765047,1,1.0
